make_model,hp_kW,km,age,price,Gearing_Type,Gears
Audi A3,85.0,18112.0,1.0,20450,Manual,6.0
Audi A3,85.0,32440.0,1.0,20450,Manual,6.0
Audi A3,85.0,14000.0,1.0,20450,Manual,6.0
Audi A3,85.0,14541.0,1.0,20450,Manual,6.0
Audi A3,85.0,15101.0,1.0,20450,Manual,6.0
Audi A3,85.0,10935.0,1.0,20450,Manual,6.0
Audi A3,85.0,26713.0,1.0,20450,Manual,6.0
Audi A3,85.0,14541.0,1.0,20450,Manual,6.0
Audi A3,85.0,30800.0,1.0,20900,Manual,6.0
Audi A3,85.0,20484.0,1.0,20450,Manual,6.0
Audi A3,110.0,2195.0,1.0,20550,Manual,6.0
Audi A3,85.0,10.0,1.0,20900,Manual,6.0
Audi A3,85.0,41300.0,1.0,20990,Manual,6.0
Audi A3,85.0,18900.0,1.0,21350,Manual,6.0
Audi A3,85.0,40000.0,1.0,21000,Manual,6.0
Audi A3,85.0,6075.0,1.0,20989,Manual,6.0
Audi A3,85.0,50.0,0.0,20990,Manual,6.0
Audi A3,85.0,1647.3626086956522,0.0,21450,Manual,6.0
Audi A3,85.0,9400.0,1.0,21450,Manual,6.0
Audi A3,85.0,14186.0,1.0,21000,Manual,6.0
Audi A3,85.0,15500.0,1.0,21490,Manual,6.0
Audi A3,85.0,15500.0,1.0,21299,Manual,6.0
Audi A3,85.0,13500.0,1.0,21295,Manual,6.0
Audi A3,85.0,1.0,0.0,21220,Manual,6.0
Audi A3,85.0,17000.0,1.0,21500,Manual,6.0
Audi A3,85.0,22969.0,1.0,21500,Manual,6.0
Audi A3,85.0,19000.0,1.0,21500,Manual,6.0
Audi A3,85.0,20702.0,1.0,21500,Manual,6.0
Audi A3,85.0,5000.0,1.0,21500,Manual,6.0
Audi A3,85.0,1.0,1.0,21500,Manual,7.0
Audi A3,85.0,1.0,1.0,21500,Manual,6.0
Audi A3,85.0,20300.0,1.0,21500,Manual,6.0
Audi A3,85.0,16800.0,1.0,21500,Manual,7.0
Audi A3,85.0,9800.0,1.0,21500,Manual,6.0
Audi A3,85.0,23000.0,1.0,21500,Manual,6.0
Audi A3,85.0,22111.0,1.0,21500,Manual,6.0
Audi A3,85.0,4103.0,1.0,21500,Manual,6.0
Audi A3,85.0,28000.0,1.0,21500,Manual,6.0
Audi A3,85.0,26800.0,1.0,21500,Manual,6.0
Audi A3,85.0,12150.0,1.0,21500,Manual,6.0
Audi A3,85.0,28039.0,1.0,21500,Manual,6.0
Audi A3,85.0,12154.0,1.0,21500,Manual,6.0
Audi A3,85.0,21426.0,1.0,21500,Manual,6.0
Audi A3,85.0,21132.0,1.0,21500,Manual,6.0
Audi A3,85.0,28913.0,1.0,21500,Manual,6.0
Audi A3,85.0,13494.0,1.0,21500,Manual,6.0
Audi A3,85.0,20456.0,1.0,21500,Manual,6.0
Audi A3,85.0,17400.0,1.0,21500,Manual,6.0
Audi A3,85.0,14706.0,1.0,21500,Manual,6.0
Audi A3,85.0,11777.0,1.0,21500,Manual,6.0
Audi A3,85.0,30925.0,1.0,21500,Manual,6.0
Audi A3,85.0,12000.0,1.0,21500,Manual,6.0
Audi A3,85.0,28000.0,1.0,21500,Manual,6.0
Audi A3,85.0,26892.0,1.0,21500,Manual,6.0
Audi A3,85.0,16200.0,1.0,21495,Manual,6.0
Audi A3,85.0,25910.0,1.0,21500,Manual,6.0
Audi A3,85.0,24500.0,1.0,21490,Manual,6.0
Audi A3,85.0,5350.0,1.0,21490,Manual,6.0
Audi A3,85.0,16094.0,1.0,21500,Manual,6.0
Audi A3,85.0,9000.0,1.0,21490,Manual,6.0
Audi A3,85.0,14800.0,1.0,21490,Manual,6.0
Audi A3,85.0,12293.0,1.0,21490,Manual,6.0
Audi A3,85.0,5000.0,1.0,21490,Manual,6.0
Audi A3,85.0,19200.0,1.0,21490,Manual,6.0
Audi A3,85.0,6600.0,1.0,21490,Manual,6.0
Audi A3,85.0,19050.0,1.0,21490,Manual,6.0
Audi A3,85.0,33178.0,1.0,21300,Manual,6.0
Audi A3,85.0,15000.0,1.0,21490,Manual,6.0
Audi A3,85.0,15500.0,1.0,21490,Manual,6.0
Audi A3,85.0,11279.0,1.0,21480,Manual,6.0
Audi A3,85.0,1.0,0.0,21200,Manual,6.0
Audi A3,85.0,19500.0,1.0,21200,Manual,6.0
Audi A3,85.0,27674.0,1.0,21200,Manual,6.0
Audi A3,85.0,18500.0,1.0,21480,Manual,6.0
Audi A3,85.0,19500.0,1.0,21200,Manual,6.0
Audi A3,85.0,21459.0,1.0,21150,Manual,6.0
Audi A3,85.0,10700.0,1.0,21150,Manual,6.0
Audi A3,85.0,1.0,0.0,21100,Manual,6.0
Audi A3,85.0,1647.3626086956522,0.0,21100,Manual,6.0
Audi A3,85.0,21459.0,1.0,21150,Manual,6.0
Audi A3,85.0,37000.0,1.0,21000,Manual,6.0
Audi A3,85.0,19500.0,1.0,21200,Manual,6.0
Audi A3,85.0,18000.0,1.0,21000,Manual,6.0
Audi A3,85.0,17596.0,1.0,21000,Manual,6.0
Audi A3,110.0,22700.0,1.0,21480,Manual,6.0
Audi A3,85.0,23900.0,1.0,21000,Manual,6.0
Audi A3,85.0,21900.0,1.0,21000,Manual,6.0
Audi A3,85.0,32191.0,1.0,21480,Manual,6.0
Audi A3,85.0,16900.0,1.0,21480,Manual,6.0
Audi A3,85.0,14463.0,1.0,21480,Manual,6.0
Audi A3,85.0,7780.0,1.0,21480,Manual,6.0
Audi A3,85.0,24531.0,1.0,21461,Manual,6.0
Audi A3,85.0,8015.0,1.0,21480,Manual,6.0
Audi A3,85.0,8604.0,1.0,21478,Manual,6.0
Audi A3,85.0,6265.0,1.0,21480,Manual,6.0
Audi A3,85.0,1.0,0.0,21463,Manual,6.0
Audi A3,85.0,21708.0,1.0,21461,Manual,6.0
Audi A3,85.0,20719.0,1.0,21461,Manual,6.0
Audi A3,85.0,9000.0,1.0,21450,Manual,6.0
Audi A3,85.0,1250.0,1.0,21450,Manual,6.0
Audi A3,85.0,12000.0,1.0,21450,Manual,6.0
Audi A3,85.0,1250.0,1.0,21449,Manual,6.0
Audi A3,85.0,1250.0,1.0,21449,Manual,6.0
Audi A3,85.0,26174.0,1.0,21444,Manual,6.0
Audi A3,85.0,20500.0,1.0,21400,Manual,6.0
Audi A3,85.0,24500.0,1.0,21400,Manual,6.0
Audi A3,85.0,6853.0,1.0,21415,Manual,6.0
Audi A3,85.0,19900.0,1.0,21400,Manual,6.0
Audi A3,110.0,10.0,0.0,21388,Manual,6.0
Audi A3,85.0,10500.0,1.0,21400,Manual,6.0
Audi A3,110.0,10.0,0.0,21388,Manual,6.0
Audi A3,110.0,1.0,0.0,21386,Manual,6.0
Audi A3,85.0,16856.0,1.0,21380,Manual,6.0
Audi A3,85.0,1.0,0.0,21370,Manual,6.0
Audi A3,110.0,25080.0,1.0,21350,Manual,6.0
Audi A3,85.0,33.0,0.0,21375,Manual,6.0
Audi A3,85.0,17784.0,1.0,21000,Manual,6.0
Audi A3,85.0,17784.0,1.0,21000,Manual,6.0
Audi A3,85.0,8000.0,0.0,21000,Manual,6.0
Audi A3,85.0,21661.0,1.0,20999,Manual,6.0
Audi A3,85.0,17500.0,1.0,20999,Manual,6.0
Audi A3,85.0,23897.0,1.0,20999,Manual,6.0
Audi A3,85.0,19980.0,1.0,20999,Manual,6.0
Audi A3,85.0,19980.0,1.0,20999,Manual,6.0
Audi A3,85.0,4500.0,1.0,20995,Manual,6.0
Audi A3,85.0,11000.0,1.0,20990,Manual,6.0
Audi A3,85.0,30891.0,1.0,20999,Manual,6.0
Audi A3,85.0,21425.0,1.0,20990,Manual,6.0
Audi A3,85.0,25737.0,1.0,20999,Manual,6.0
Audi A3,85.0,14450.0,1.0,20990,Manual,6.0
Audi A3,85.0,19800.0,1.0,20990,Manual,6.0
Audi A3,85.0,11000.0,1.0,20990,Manual,6.0
Audi A3,85.0,22792.0,1.0,20990,Manual,6.0
Audi A3,85.0,23300.0,1.0,20800,Manual,6.0
Audi A3,85.0,8430.0,1.0,20990,Manual,6.0
Audi A3,85.0,20000.0,1.0,20800,Manual,6.0
Audi A3,85.0,18000.0,1.0,20800,Manual,6.0
Audi A3,85.0,16749.0,1.0,20800,Manual,6.0
Audi A3,85.0,17059.0,1.0,20799,Manual,6.0
Audi A3,85.0,20.0,1.0,20793,Manual,6.0
Audi A3,85.0,8400.0,1.0,20750,Manual,6.0
Audi A3,85.0,27200.0,1.0,20790,Manual,6.0
Audi A3,85.0,22455.0,1.0,20750,Manual,6.0
Audi A3,85.0,13800.0,1.0,20750,Manual,6.0
Audi A3,85.0,17863.0,1.0,20750,Manual,6.0
Audi A3,85.0,18603.0,1.0,20750,Manual,6.0
Audi A3,85.0,25000.0,1.0,20750,Manual,6.0
Audi A3,85.0,15149.0,1.0,20700,Manual,6.0
Audi A3,85.0,16000.0,1.0,20700,Manual,6.0
Audi A3,85.0,12000.0,1.0,20750,Manual,6.0
Audi A3,85.0,27638.0,1.0,20750,Manual,6.0
Audi A3,85.0,22016.0,1.0,20690,Manual,6.0
Audi A3,85.0,21511.0,1.0,20700,Manual,6.0
Audi A3,85.0,290.0,1.0,20980,Manual,6.0
Audi A3,85.0,16500.0,1.0,20980,Manual,6.0
Audi A3,85.0,1085.0,1.0,20550,Manual,6.0
Audi A3,85.0,27085.0,1.0,20950,Manual,6.0
Audi A3,85.0,11500.0,1.0,20950,Manual,6.0
Audi A3,85.0,21308.0,1.0,20950,Manual,6.0
Audi A3,85.0,21308.0,1.0,20950,Manual,6.0
Audi A3,85.0,9500.0,1.0,20950,Manual,6.0
Audi A3,85.0,20.0,1.0,20950,Manual,6.0
Audi A3,85.0,28603.0,1.0,20950,Manual,6.0
Audi A3,85.0,19467.0,1.0,20950,Manual,6.0
Audi A3,85.0,19467.0,1.0,20950,Manual,6.0
Audi A3,85.0,32823.0,1.0,20940,Manual,6.0
Audi A3,85.0,8589.0,1.0,20920,Manual,6.0
Audi A3,85.0,1015.0,1.0,20500,Manual,6.0
Audi A3,85.0,27357.0,1.0,20550,Manual,6.0
Audi A3,85.0,18000.0,1.0,20500,Manual,6.0
Audi A3,85.0,6830.0,1.0,20500,Manual,6.0
Audi A3,85.0,8275.0,1.0,20500,Manual,6.0
Audi A3,85.0,1.0,1.0,20500,Manual,6.0
Audi A3,110.0,25000.0,1.0,20500,Manual,6.0
Audi A3,85.0,10973.0,1.0,20500,Manual,6.0
Audi A3,85.0,13500.0,1.0,20500,Manual,6.0
Audi A3,85.0,17000.0,1.0,20500,Manual,6.0
Audi A3,85.0,15829.0,1.0,20500,Manual,6.0
Audi A3,85.0,14999.0,0.0,20500,Manual,6.0
Audi A3,85.0,15750.0,1.0,20499,Manual,6.0
Audi A3,85.0,6750.0,1.0,20490,Manual,6.0
Audi A3,85.0,16316.0,1.0,20900,Manual,6.0
Audi A3,85.0,4700.0,1.0,20490,Manual,6.0
Audi A3,85.0,25884.0,1.0,20500,Manual,6.0
Audi A3,85.0,20744.0,1.0,20466,Manual,6.0
Audi A3,85.0,10.0,1.0,20900,Manual,6.0
Audi A3,85.0,4000.0,1.0,20490,Manual,6.0
Audi A3,85.0,26000.0,1.0,20900,Manual,6.0
Audi A3,85.0,28110.0,1.0,20900,Manual,6.0
Audi A3,85.0,33400.0,1.0,20900,Manual,6.0
Audi A3,85.0,26000.0,1.0,20900,Manual,6.0
Audi A3,85.0,18800.0,1.0,20900,Manual,6.0
Audi A3,85.0,21270.0,1.0,20900,Manual,6.0
Audi A3,85.0,10.0,1.0,20900,Manual,6.0
Audi A3,85.0,17720.0,1.0,20900,Manual,6.0
Audi A3,85.0,20717.0,1.0,20900,Manual,6.0
Audi A3,85.0,10.0,1.0,20900,Manual,6.0
Audi A3,85.0,17720.0,1.0,20900,Manual,6.0
Audi A3,85.0,23494.0,1.0,20900,Manual,6.0
Audi A3,85.0,8000.0,1.0,20900,Manual,6.0
Audi A3,85.0,27425.0,1.0,20900,Manual,6.0
Audi A3,85.0,6746.0,1.0,20900,Manual,6.0
Audi A3,85.0,8340.0,1.0,20900,Manual,6.0
Audi A3,85.0,10.0,1.0,20900,Manual,6.0
Audi A3,85.0,24465.0,1.0,20899,Manual,6.0
Audi A3,85.0,27350.0,1.0,20900,Manual,6.0
Audi A3,85.0,1647.3626086956522,0.0,20890,Manual,6.0
Audi A3,85.0,7066.0,1.0,20890,Manual,6.0
Audi A3,85.0,22009.0,1.0,20900,Manual,6.0
Audi A3,85.0,16100.0,1.0,20890,Manual,6.0
Audi A3,85.0,24150.0,1.0,20890,Manual,6.0
Audi A3,85.0,26584.0,1.0,20890,Manual,6.0
Audi A3,110.0,21032.0,1.0,20890,Manual,6.0
Audi A3,85.0,1250.0,1.0,20889,Manual,6.0
Audi A3,85.0,19137.0,1.0,20890,Manual,6.0
Audi A3,85.0,7717.0,1.0,20890,Manual,6.0
Audi A3,85.0,9376.0,1.0,20880,Manual,6.0
Audi A3,85.0,20100.0,1.0,20880,Manual,6.0
Audi A3,85.0,37500.0,1.0,20800,Manual,6.0
Audi A3,85.0,5074.0,1.0,20845,Manual,6.0
Audi A3,85.0,21828.0,1.0,20840,Manual,6.0
Audi A3,85.0,21851.0,1.0,20830,Manual,6.0
Audi A3,85.0,15101.0,1.0,20450,Manual,6.0
Audi A3,85.0,7988.0,1.0,20854,Manual,6.0
Audi A3,85.0,20750.0,1.0,20800,Manual,6.0
Audi A3,85.0,18112.0,1.0,20450,Manual,6.0
Audi A3,85.0,10935.0,1.0,20450,Manual,6.0
Audi A3,85.0,8500.0,1.0,20400,Manual,6.0
Audi A3,85.0,19200.0,1.0,20400,Manual,6.0
Audi A3,85.0,13812.0,1.0,20398,Manual,6.0
Audi A3,85.0,17000.0,1.0,20400,Manual,6.0
Audi A3,85.0,15574.0,1.0,20400,Manual,6.0
Audi A3,85.0,26741.0,1.0,20445,Manual,6.0
Audi A3,85.0,5250.0,1.0,20390,Manual,6.0
Audi A3,85.0,1647.3626086956522,0.0,20360,Manual,6.0
Audi A3,110.0,10.0,0.0,21520,Manual,6.0
Audi A3,85.0,20557.0,1.0,21700,Manual,6.0
Audi A3,85.0,20919.0,1.0,21700,Manual,6.0
Audi A3,85.0,21088.0,1.0,21700,Manual,6.0
Audi A3,85.0,20919.0,1.0,21700,Manual,6.0
Audi A3,85.0,20557.0,1.0,21700,Manual,6.0
Audi A3,110.0,1647.3626086956522,0.0,21700,Manual,6.0
Audi A3,85.0,3800.0,1.0,21695,Manual,6.0
Audi A3,85.0,9621.0,1.0,21690,Manual,6.0
Audi A3,85.0,12000.0,1.0,21690,Manual,6.0
Audi A3,85.0,14450.0,1.0,21790,Manual,6.0
Audi A3,85.0,7900.0,1.0,21790,Manual,6.0
Audi A3,85.0,4700.0,1.0,21790,Manual,6.0
Audi A3,85.0,6750.0,1.0,21790,Manual,6.0
Audi A3,85.0,12200.0,1.0,21800,Manual,6.0
Audi A3,85.0,17676.0,1.0,21800,Manual,6.0
Audi A3,85.0,25940.0,1.0,21800,Manual,6.0
Audi A3,85.0,15000.0,1.0,21800,Manual,6.0
Audi A3,85.0,14160.0,1.0,21800,Manual,6.0
Audi A3,85.0,25000.0,1.0,21790,Manual,6.0
Audi A3,85.0,27000.0,1.0,21790,Manual,6.0
Audi A3,85.0,6648.0,1.0,21762,Manual,6.0
Audi A3,85.0,34000.0,1.0,21750,Manual,6.0
Audi A3,85.0,1900.0,1.0,21750,Manual,6.0
Audi A3,85.0,5610.0,1.0,21740,Manual,6.0
Audi A3,85.0,6226.0,1.0,21729,Manual,6.0
Audi A3,110.0,26500.0,1.0,21700,Manual,6.0
Audi A3,85.0,13076.0,1.0,21700,Manual,6.0
Audi A3,85.0,13259.0,1.0,21700,Manual,6.0
Audi A3,85.0,17071.0,1.0,21700,Manual,6.0
Audi A3,85.0,4500.0,1.0,21680,Manual,6.0
Audi A3,110.0,25982.0,1.0,21680,Manual,6.0
Audi A3,85.0,15070.0,1.0,21650,Manual,6.0
Audi A3,85.0,8100.0,1.0,21650,Manual,6.0
Audi A3,85.0,3200.0,1.0,21550,Manual,6.0
Audi A3,85.0,5230.0,1.0,21640,Manual,6.0
Audi A3,85.0,26600.0,1.0,21600,Manual,6.0
Audi A3,110.0,1.0,0.0,21535,Manual,6.0
Audi A3,85.0,17544.0,1.0,21600,Manual,6.0
Audi A3,85.0,17863.0,1.0,21600,Manual,6.0
Audi A3,85.0,1647.3626086956522,0.0,23900,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,23900,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,23900,Automatic,7.0
Audi A3,85.0,10.0,0.0,23900,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,23900,Automatic,7.0
Audi A3,85.0,80.0,0.0,23900,Automatic,7.0
Audi A3,85.0,10.0,0.0,24500,Automatic,7.0
Audi A3,85.0,3477.0,0.0,25800,Automatic,7.0
Audi A3,85.0,10.0,0.0,25740,Automatic,7.0
Audi A3,140.0,1.0,0.0,25600,Automatic,7.0
Audi A3,110.0,36.0,0.0,26825,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,85.0,10.0,0.0,26290,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,85.0,251.0,0.0,26900,Automatic,7.0
Audi A3,85.0,10.0,0.0,26900,Automatic,7.0
Audi A3,85.0,25.0,0.0,26990,Automatic,7.0
Audi A3,110.0,10.0,0.0,26980,Automatic,7.0
Audi A3,85.0,3500.0,0.0,26590,Automatic,7.0
Audi A3,85.0,10.0,0.0,26290,Automatic,7.0
Audi A3,110.0,10.0,0.0,26990,Automatic,7.0
Audi A3,85.0,4999.0,0.0,27400,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,27450,Automatic,7.0
Audi A3,85.0,0.0,0.0,27470,Automatic,7.0
Audi A3,85.0,4999.0,0.0,27400,Automatic,7.0
Audi A3,110.0,10.0,0.0,27488,Automatic,7.0
Audi A3,110.0,10.0,0.0,27488,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,27450,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,27449,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,85.0,50.0,0.0,27350,Automatic,7.0
Audi A3,85.0,6515.0,0.0,27400,Automatic,7.0
Audi A3,85.0,1.0,0.0,26800,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,85.0,10.0,0.0,27400,Automatic,7.0
Audi A3,110.0,5800.0,0.0,27370,Automatic,7.0
Audi A3,110.0,5.0,0.0,27410,Automatic,7.0
Audi A3,85.0,10.0,0.0,26800,Automatic,7.0
Audi A3,85.0,50.0,0.0,27350,Automatic,7.0
Audi A3,110.0,20.0,0.0,27318,Automatic,7.0
Audi A3,85.0,15500.0,0.0,27300,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,27300,Automatic,7.0
Audi A3,85.0,10.0,0.0,27300,Automatic,7.0
Audi A3,85.0,5000.0,0.0,27300,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,27288,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,27300,Automatic,7.0
Audi A3,85.0,3400.0,0.0,27250,Automatic,7.0
Audi A3,110.0,10.0,0.0,27230,Automatic,7.0
Audi A3,110.0,45.0,0.0,27225,Automatic,7.0
Audi A3,110.0,1.0,0.0,27250,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,27200,Automatic,7.0
Audi A3,85.0,10.0,0.0,27200,Automatic,7.0
Audi A3,85.0,10.0,0.0,26800,Automatic,7.0
Audi A3,85.0,1200.0,0.0,27116,Automatic,7.0
Audi A3,85.0,10.0,0.0,26800,Automatic,7.0
Audi A3,85.0,10.0,0.0,26800,Automatic,7.0
Audi A3,110.0,1.0,0.0,26795,Automatic,7.0
Audi A3,110.0,10.0,0.0,26790,Automatic,7.0
Audi A3,85.0,5300.0,0.0,26770,Automatic,7.0
Audi A3,110.0,9001.0,0.0,26750,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26750,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,26700,Automatic,7.0
Audi A3,110.0,10.0,0.0,26790,Automatic,7.0
Audi A3,85.0,10.0,0.0,26700,Automatic,7.0
Audi A3,110.0,20.0,0.0,27089,Automatic,7.0
Audi A3,110.0,13000.0,0.0,26970,Automatic,7.0
Audi A3,110.0,10.0,0.0,26980,Automatic,7.0
Audi A3,110.0,10.0,0.0,26980,Automatic,7.0
Audi A3,110.0,1.0,0.0,26700,Automatic,7.0
Audi A3,110.0,11000.0,0.0,26970,Automatic,7.0
Audi A3,85.0,5000.0,0.0,26970,Automatic,7.0
Audi A3,85.0,5000.0,0.0,26970,Automatic,7.0
Audi A3,85.0,5000.0,0.0,26950,Automatic,7.0
Audi A3,85.0,10.0,0.0,26950,Automatic,7.0
Audi A3,85.0,50.0,0.0,26950,Automatic,7.0
Audi A3,85.0,50.0,0.0,26950,Automatic,7.0
Audi A3,85.0,7100.0,0.0,26950,Automatic,7.0
Audi A3,85.0,7100.0,0.0,26950,Automatic,7.0
Audi A3,85.0,50.0,0.0,26950,Automatic,7.0
Audi A3,85.0,50.0,0.0,26950,Automatic,7.0
Audi A3,110.0,20.0,0.0,26940,Automatic,7.0
Audi A3,110.0,35.0,0.0,27025,Automatic,7.0
Audi A3,110.0,20.0,0.0,26940,Automatic,7.0
Audi A3,85.0,3250.0,0.0,27000,Automatic,7.0
Audi A3,110.0,20.0,0.0,26940,Automatic,7.0
Audi A3,110.0,34.0,0.0,27025,Automatic,7.0
Audi A3,85.0,100.0,0.0,27000,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26999,Automatic,7.0
Audi A3,85.0,100.0,0.0,27000,Automatic,7.0
Audi A3,85.0,4054.0,0.0,27000,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26999,Automatic,7.0
Audi A3,85.0,7.0,0.0,26999,Automatic,6.0
Audi A3,85.0,1.0,0.0,26998,Automatic,7.0
Audi A3,85.0,82.0,0.0,26999,Automatic,7.0
Audi A3,85.0,1.0,0.0,26998,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26995,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,26990,Automatic,7.0
Audi A3,110.0,8500.0,0.0,26990,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26990,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26995,Automatic,7.0
Audi A3,85.0,25.0,0.0,26990,Automatic,7.0
Audi A3,110.0,10.0,0.0,26990,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26700,Automatic,7.0
Audi A3,85.0,25.0,0.0,26690,Automatic,7.0
Audi A3,85.0,25.0,0.0,26690,Automatic,7.0
Audi A3,110.0,45.0,0.0,26625,Automatic,7.0
Audi A3,110.0,10.0,0.0,26549,Automatic,7.0
Audi A3,110.0,10.0,0.0,26590,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,26600,Automatic,7.0
Audi A3,85.0,10.0,0.0,26548,Automatic,7.0
Audi A3,85.0,1.0,0.0,26500,Automatic,7.0
Audi A3,85.0,10.0,0.0,26500,Automatic,7.0
Audi A3,85.0,10.0,0.0,26500,Automatic,7.0
Audi A3,85.0,1.0,0.0,26500,Automatic,7.0
Audi A3,85.0,50.0,0.0,26500,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26500,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26500,Automatic,7.0
Audi A3,85.0,5800.0,0.0,26500,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26499,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26499,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26500,Automatic,7.0
Audi A3,110.0,10.0,0.0,26488,Automatic,7.0
Audi A3,110.0,10.0,0.0,26488,Automatic,7.0
Audi A3,85.0,5000.0,0.0,26490,Automatic,7.0
Audi A3,85.0,30.0,0.0,26600,Automatic,7.0
Audi A3,110.0,10.0,0.0,26488,Automatic,7.0
Audi A3,110.0,1647.3626086956522,0.0,26250,Automatic,7.0
Audi A3,85.0,10.0,0.0,26200,Automatic,7.0
Audi A3,85.0,10.0,0.0,26290,Automatic,7.0
Audi A3,85.0,100.0,0.0,26200,Automatic,7.0
Audi A3,85.0,100.0,0.0,26200,Automatic,7.0
Audi A3,85.0,1650.0,0.0,26200,Automatic,7.0
Audi A3,85.0,100.0,0.0,26200,Automatic,7.0
Audi A3,85.0,100.0,0.0,26200,Automatic,7.0
Audi A3,110.0,15.0,0.0,26190,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,85.0,30.0,0.0,26200,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26200,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,85.0,9000.0,0.0,26900,Automatic,7.0
Audi A3,85.0,5500.0,0.0,26900,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26900,Automatic,7.0
Audi A3,110.0,10.0,0.0,26488,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26450,Automatic,7.0
Audi A3,110.0,10.0,0.0,26188,Automatic,7.0
Audi A3,110.0,10.0,0.0,26488,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26450,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26450,Automatic,7.0
Audi A3,110.0,15.0,0.0,26440,Automatic,7.0
Audi A3,85.0,50.0,0.0,26400,Automatic,7.0
Audi A3,85.0,183.0,0.0,26400,Automatic,7.0
Audi A3,85.0,1.0,0.0,26400,Automatic,7.0
Audi A3,85.0,10.0,0.0,26400,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26400,Automatic,7.0
Audi A3,85.0,50.0,0.0,26400,Automatic,7.0
Audi A3,110.0,300.0,0.0,26900,Automatic,7.0
Audi A3,96.0,60.0,0.0,26900,Automatic,7.0
Audi A3,85.0,6600.0,0.0,26900,Automatic,7.0
Audi A3,85.0,300.0,0.0,26900,Automatic,7.0
Audi A3,85.0,1647.3626086956522,0.0,26900,Automatic,7.0
Audi A3,85.0,10.0,0.0,26900,Automatic,6.0
Audi A3,85.0,11.0,0.0,26900,Automatic,7.0
Audi A3,96.0,1647.3626086956522,0.0,26900,Automatic,7.0
Audi A3,85.0,6600.0,0.0,26900,Automatic,7.0
Audi A3,85.0,5000.0,0.0,26900,Automatic,7.0
Audi A3,85.0,18000.0,0.0,26890,Automatic,7.0
Audi A3,85.0,19000.0,0.0,26890,Automatic,7.0
Audi A3,85.0,5000.0,0.0,26880,Automatic,7.0
Audi A3,85.0,100.0,0.0,26880,Automatic,7.0
Audi A3,110.0,3000.0,0.0,26850,Automatic,7.0
Audi A3,85.0,50.0,0.0,26400,Automatic,7.0
